agent,lat,lon,customer,txn,price
126,22.2807757,91.7839606,1,6,492.0
103793,22.2815268,91.7814963,2,2,158.0
109626,23.7876744,90.2527989,1,1,99.0
34452,22.4664431,92.1299613,1,4,88.0
72782,22.4697308,92.1292813,1,1,19.0
33091,22.441855,91.8974777,1,13,533.0
91799,22.5363821,91.918052,1,1,49.0
104418,22.5353144,91.9078297,1,1,10.0
31238,22.4421235,91.9088779,1,1,64.0
57899,22.4957526,91.893256,1,1,43.0
16543,22.9403998,90.8290078,2,4,238.0
33057,23.7179487,90.3837496,1,4,213.0
39805,22.9459812,91.1235985,1,1,24.0
53945,22.8843838,89.0261432,1,3,54.0
84051,23.558715,90.5088334,1,1,39.0
28370,25.8134447,88.8403565,1,1,42.0
78561,23.7210202,90.40759,1,8,162.0
22728,25.7784363,88.9035992,1,2,24.0
16720,25.7455631,89.2408484,1,2,30.0
86329,25.5744706,89.6770254,2,4,139.0
23836,22.2674968,91.7817051,1,1,19.0
94850,25.7616269,89.2358748,1,1,20.0
85092,25.6362022,89.5997032,1,1,10.0
28187,22.8951809,91.496678,1,1,99.0
107962,22.8949446,91.4986277,1,2,247.0
108826,22.4007796,91.8213979,1,1,99.0
28332,25.863381,89.3798987,1,13,130.0
64855,25.912795,89.4465499,1,1,10.0
60424,25.9115176,89.4347647,1,1,10.0
37890,23.1222681,91.253156,1,8,496.0
42483,22.1614612,89.967201,1,4,201.0
40273,23.1665616,89.2182548,1,1,20.0
102454,22.3379986,91.800557,2,2,73.0
97588,23.7440974,90.4247199,1,1,22.0
41352,23.7379774,90.4327791,1,1,14.0
104105,22.3360474,91.7998794,1,2,51.0
29626,22.3329231,91.8024645,1,1,29.0
28393,22.3384782,91.8127572,1,1,14.0
86505,22.3451548,91.805325,2,2,56.0
100236,22.3615347,91.8131973,1,1,21.0
13367,22.2705895,91.7867996,1,1,49.0
16981,23.8056725,90.3694739,1,2,42.0
17647,23.7380197,90.4314508,1,1,14.0
105663,23.7400208,90.4327638,1,1,29.0
37326,26.0358051,88.4526989,1,1,20.0
47662,26.0399219,88.4292339,1,3,70.0
54682,26.0400758,88.428669,1,1,20.0
63012,23.3853959,90.753003,1,1,43.0
32213,23.983806,90.3801829,1,1,64.0
75192,23.9368053,90.3925067,1,1,64.0
64282,22.7347062,90.331161,1,3,72.0
74731,22.732933,90.3317507,1,6,200.0
41538,22.6656968,90.3756145,1,1,50.0
77064,22.6628371,90.3763784,1,1,40.0
86196,23.6181746,90.4972439,1,1,19.0
27376,23.6139694,90.5024627,2,5,105.0
17203,22.3896508,91.865476,1,2,75.0
70754,22.4984358,91.8545446,2,7,238.0
64514,21.8259554,92.0636841,1,1,49.0
66380,23.4783929,90.3677747,1,15,1423.0
53838,23.4977481,90.3583261,1,1,158.0
85618,23.4663055,90.2892421,1,1,99.0
68367,22.3749221,91.9207592,1,1,10.0
107681,24.178724,90.4381999,1,1,147.0
89575,22.2999012,91.8915706,1,1,57.0
47535,22.322612,91.7915325,1,2,58.0
82322,24.8669153,90.4245325,1,3,229.0
3467,22.2699177,91.7881921,1,1,50.0
109488,24.7646044,89.9251627,1,2,142.0
62260,24.7645984,89.9256406,1,1,114.0
100438,22.1811881,91.8174286,1,1,63.0
57697,22.7868334,91.1033811,1,3,226.0
74240,21.8302017,91.9710224,1,5,426.0
108542,25.9205295,89.3515378,1,2,40.0
30800,23.8817981,90.3871128,1,1,29.0
71774,22.1340435,90.2329317,1,1,19.0
98520,22.6349961,89.6462321,1,2,208.0
53439,22.7878442,89.8773713,1,2,163.0
12761,22.6685352,90.3550528,3,3,166.0
83846,22.2824124,90.5599729,1,1,104.0
20046,23.8801356,90.3992706,1,1,104.0
14997,26.040087,88.4297082,1,1,20.0
97394,23.6446986,88.8411437,1,1,15.0
1685,24.2392611,89.8787059,1,3,127.0
7499,24.9170336,91.8741608,1,5,442.0
66493,24.2462702,89.9095754,1,1,20.0
29120,23.415417,89.1397445,1,7,255.0
54783,23.896976,89.1294945,1,2,73.0
98122,23.7892059,90.4387577,1,2,57.0
106204,25.6218892,88.6435459,1,1,37.0
25692,25.6207634,88.6324272,1,1,36.0
54858,22.7332473,90.8693544,1,2,57.0
62323,22.1318323,92.1135754,1,1,27.0
25147,23.6839487,90.4592297,1,1,49.0
81468,24.0109259,90.3215168,1,1,47.0
73693,23.7255435,90.5137169,1,1,47.0
93291,25.7268288,89.2661691,1,4,125.0
99564,23.7752388,90.4327525,1,2,70.0
52553,23.610033,90.4194642,1,1,18.0
18995,25.9566523,89.7976568,1,1,29.0
15832,23.7664315,90.3607803,1,1,50.0
70062,23.7636263,90.3440117,1,1,19.0
41816,25.7482385,89.2640565,1,1,40.0
76857,23.8528994,90.6787999,1,5,186.0
43898,25.1885809,91.2600724,2,7,125.0
46393,25.1018664,91.3046051,2,2,49.0
91952,25.1112457,91.2913607,1,1,19.0
29788,25.1550401,91.325383,1,1,30.0
46312,25.1433208,91.328589,1,1,29.0
75890,21.5638778,92.0528874,1,23,378.0
43811,21.5560959,92.0641315,1,1,19.0
108548,23.052272,88.9894558,1,1,76.0
37712,23.9471914,90.3039106,1,1,207.0
21636,24.9907721,92.0425607,1,2,263.0
28388,23.7172736,90.4092817,1,1,76.0
106479,23.7167154,90.4099502,1,1,76.0
73422,22.8377235,90.9477273,1,1,19.0
17374,22.8388304,90.9480598,1,1,49.0
69696,23.0453942,88.904306,1,1,59.0
90683,23.705091,90.5244512,1,1,59.0
107026,22.4274535,91.5081845,1,13,595.0
87305,22.4360972,91.4796962,1,1,57.0
77959,22.4275478,91.5080042,1,1,57.0
60723,25.6599525,89.6181245,2,2,120.0
18966,25.6743039,89.6284473,1,1,20.0
92079,23.1671619,89.2184622,1,17,1020.0
38615,23.7806125,90.4262187,1,1,60.0
25725,23.7832552,90.4249633,1,1,100.0
17262,23.7803926,90.4295565,1,1,20.0
18343,23.785629,90.4338115,1,1,19.0
106331,23.7406653,91.092297,1,1,69.0
31510,24.967516,92.3625263,1,1,99.0
96493,24.7899971,91.3536481,1,1,76.0
40268,24.8784377,91.8774628,1,1,64.0
90776,24.0893252,91.2853419,1,1,104.0
7285,24.383693,91.8982929,1,1,99.0
908,23.6068709,90.4872538,1,2,38.0
21087,23.6198477,90.5005352,1,2,94.0
55438,23.6212741,90.4901503,1,3,57.0
54073,23.5898388,90.5232299,1,1,19.0
53641,23.6204242,90.500941,1,1,19.0
76206,25.1014455,89.0295435,1,3,399.0
1553,25.032482,89.0197441,1,4,397.0
92687,23.7921434,90.2785362,1,4,124.0
106421,23.9136525,88.9641088,1,3,177.0
27375,25.1399655,88.5774457,1,1,50.0
9772,25.0313838,89.0270435,1,1,49.0
1400,23.6632411,90.5663399,1,1,29.0
3520,22.3679954,91.8492913,4,4,193.0
96540,23.9113177,90.0686987,1,1,24.0
102221,23.3431523,90.891424,1,4,126.0
5271,24.0076883,89.2349595,1,1,24.0
82359,23.503128,90.9412077,1,1,64.0
66847,22.3963257,91.8258402,1,1,14.0
80938,22.4012822,91.8321208,1,1,64.0
66555,25.6836225,89.3299314,1,1,59.0
24291,25.5401685,89.2840604,2,2,79.0
87245,25.7539848,89.2599361,1,1,59.0
104039,26.1061475,89.6742778,1,1,59.0
16245,23.8072301,90.2610756,1,1,39.0
5158,26.3464613,89.0180287,1,1,59.0
47605,24.009305,90.2679172,1,1,27.0
5030,23.9925435,90.2612079,1,1,27.0
91234,23.0158233,91.3836406,1,1,27.0
71533,22.8258235,91.1014886,2,2,73.0
62212,23.8814646,90.4374142,1,1,100.0
30323,23.8805981,90.4437981,1,10,309.0
49314,22.3674094,91.802684,1,1,57.0
22316,23.8805317,90.443716,1,2,58.0
40594,23.8811926,90.4442328,1,1,29.0
108880,24.0383068,90.2655043,1,1,99.0
77030,22.4345752,91.7385746,1,1,129.0
99350,23.9854207,90.3171384,1,2,138.0
35513,23.7321942,90.4248198,1,1,29.0
74804,23.0176633,92.0047752,1,1,39.0
20873,24.0248945,90.2759265,1,2,58.0
53281,23.2928206,91.9001687,1,1,39.0
70611,22.5048123,91.713197,1,1,78.0
9812,23.7793847,90.4165882,1,1,99.0
69405,23.8753465,90.3069979,1,1,99.0
9578,23.4588112,90.9678794,1,1,59.0
93188,23.8117466,90.3927443,1,2,152.0
22906,22.1260997,92.1249252,1,1,76.0
61755,21.6483979,92.3148726,1,2,152.0
56986,21.6475338,92.3201594,1,9,684.0
40950,23.8234977,90.3913325,1,2,152.0
39471,24.896172,91.9001891,1,1,44.0
14344,25.0961966,90.0447753,1,1,44.0
69708,22.3114193,91.7864121,1,1,49.0
64077,22.3128934,91.7877512,1,5,205.0
93127,23.2032956,90.6765074,1,1,49.0
107686,22.3103607,91.7964846,2,3,178.0
94972,22.3433446,91.8548826,2,9,434.0
87750,23.6371485,90.9676039,1,1,59.0
40666,22.3401394,91.8505516,1,1,59.0
35893,23.8819489,90.9703011,1,4,236.0
71802,24.9017991,91.8641409,1,1,59.0
21979,22.3388022,91.8533186,1,1,59.0
108636,23.8051409,90.4241981,1,1,60.0
12284,23.743221,90.4157463,1,8,481.0
60161,23.732873,90.4125585,1,1,57.0
98155,23.7389533,90.4126967,1,2,117.0
103052,23.7485531,90.4087428,1,1,100.0
42627,23.7910365,90.4012117,1,1,100.0
99042,23.9225252,90.2649104,1,2,58.0
96043,23.6953093,90.4077246,1,1,52.0
36450,23.6898649,90.4146719,1,4,157.0
15926,25.1301632,91.7499535,1,4,178.0
78548,23.6922228,90.4072947,1,2,178.0
102613,23.6954955,90.4121701,1,1,39.0
76523,23.6921329,90.4251849,1,4,196.0
66023,24.9020995,91.8678833,1,2,97.0
10366,23.5984158,90.5122391,1,6,226.0
84179,23.5996396,90.5128208,1,4,140.0
26857,23.5989167,90.5123617,1,11,458.0
99581,25.5756059,89.6772777,1,7,280.0
47939,23.6113688,90.5174571,1,2,98.0
3182,21.7164145,92.0816886,1,1,14.0
98255,23.945084,90.3906737,1,1,104.0
22085,21.4436693,91.9781993,1,1,20.0
68489,21.441751,91.9768318,2,2,79.0
102884,21.4277371,92.0802639,1,2,29.0
83095,22.3940493,91.8673164,1,1,14.0
73366,21.5840082,92.0654736,2,2,139.0
72569,21.4272644,92.060087,1,1,33.0
35324,21.7028467,92.0795432,1,1,33.0
77819,21.6177333,92.065141,1,1,24.0
93996,24.3093466,91.7310969,1,1,99.0
37872,24.2769661,91.4536731,1,1,99.0
70457,24.034636,91.0056934,1,1,99.0
6840,23.5424857,89.1829713,1,1,99.0
80227,22.829664,91.12424,1,4,170.0
43242,23.9268802,90.2611829,1,1,110.0
60487,24.2459946,89.9168726,1,1,100.0
24198,22.1690723,90.4230081,1,1,100.0
108947,24.5478661,88.6462269,1,1,100.0
8807,22.2855635,90.3265009,1,1,150.0
44373,23.2177033,90.3479453,1,1,100.0
108817,24.8033075,92.2299701,1,1,100.0
35897,23.7527908,90.4193219,1,1,100.0
94060,23.8836227,90.3745795,1,1,100.0
92742,24.8936383,89.73328,1,1,100.0
80752,25.0671519,90.030539,1,1,100.0
33450,23.6647,88.6041913,1,1,100.0
43362,23.6812372,88.8154948,2,2,124.0
57060,23.8380793,88.6525575,1,1,100.0
76799,23.6813107,88.681753,1,1,100.0
31396,23.7754942,90.4061968,1,1,210.0
195,23.7343461,90.3842292,1,1,100.0
4774,23.9469973,90.3865551,1,2,86.0
45981,23.9481333,90.3859846,1,1,30.0
13222,23.8169868,90.3651304,1,2,80.0
57739,22.3962173,91.8248763,1,15,338.0
46047,24.1036411,90.0960875,1,1,19.0
46941,23.8459596,90.4196165,1,1,27.0
58265,24.0346679,90.2688983,1,1,99.0
93385,23.9725256,90.2971577,1,1,99.0
101945,23.9776505,90.3028917,1,1,43.0
103906,23.989144,90.3207033,1,1,104.0
55463,23.9596025,90.3912984,1,1,99.0
14301,24.0347493,90.2690241,1,1,27.0
68665,23.6150322,90.4756491,1,1,64.0
46417,22.515383,89.9950455,1,1,27.0
1816,24.0282337,90.2816732,2,2,128.0
52804,23.8354408,90.4163427,1,1,59.0
25051,22.8416688,89.538256,1,1,104.0
52012,23.5454684,89.1862329,1,1,104.0
86449,22.7993027,89.5533487,1,1,104.0
38916,23.0573146,88.9903297,3,3,158.0
35554,23.6527248,90.3546527,3,3,266.0
50790,24.1630559,90.419766,1,1,104.0
35065,22.3265755,91.8187958,1,1,59.0
22123,24.296138,90.3891253,1,1,24.0
19396,24.1653244,90.4275422,1,1,99.0
96095,22.7768863,91.5700676,1,1,99.0
96263,23.2206318,89.2293372,1,2,100.0
33969,23.2284592,89.2317146,1,2,123.0
83345,23.8934736,90.6641495,1,1,59.0
58400,24.0512705,90.9801981,1,1,99.0
47084,26.0399812,88.428911,2,2,119.0
53718,24.0106184,90.9307436,1,1,99.0
25025,25.9027571,88.2540248,1,1,99.0
34776,22.3312286,91.8181341,2,2,62.0
7727,22.3377168,91.8310861,1,12,913.0
80777,24.3347847,91.5343298,1,3,137.0
35614,22.3377782,91.8292583,1,1,104.0
37291,23.7741151,90.3654542,2,2,93.0
84621,22.4995715,91.8082531,1,1,20.0
67709,22.2013295,92.218102,1,1,49.0
280,22.5019711,92.2125482,1,1,64.0
1301,22.9462561,91.6819721,2,4,267.0
30690,22.8926918,91.6750124,1,2,33.0
109231,23.6967521,90.508987,1,3,77.0
87737,22.9023927,91.6372375,1,1,19.0
92411,22.3976093,91.8827264,1,1,38.0
66526,22.3953446,91.8805119,1,7,182.0
88405,24.0324952,90.9272321,1,2,58.0
67630,22.6191281,89.3058204,1,10,80.0
20868,22.3742129,91.8332921,1,4,251.0
31615,22.373419,91.8395123,1,1,8.0
56369,22.3892364,91.8244449,1,4,32.0
24876,22.5857504,89.3211858,1,1,8.0
61685,22.3913985,91.8185489,1,1,8.0
70462,22.6039647,89.2627209,1,1,8.0
92365,23.7678699,90.3967826,2,7,183.0
67733,25.6208816,88.8633486,1,10,252.0
53215,25.6075469,88.8612496,1,1,14.0
39155,25.6548584,88.9178593,1,2,40.0
92392,23.7700246,90.3997095,1,2,89.0
10870,24.02187,90.2762514,1,1,15.0
30664,23.7678247,90.3966194,1,1,20.0
7171,25.6112535,88.8621492,1,1,50.0
44478,25.668004,88.9150175,1,6,155.0
93903,25.6112535,88.8621492,1,1,20.0
22207,25.6680032,88.9150178,1,1,14.0
82370,24.9527522,91.8520283,1,2,60.0
29645,24.9527522,91.8520283,1,1,30.0
107248,24.9101511,91.8714419,1,1,30.0
45940,23.8510361,90.4161999,1,1,30.0
107505,24.4323705,90.78205,1,9,191.0
86025,24.4351427,90.7829527,1,1,19.0
64192,24.4255347,90.7819575,1,3,77.0
47196,24.4493084,90.7798767,1,1,18.0
75579,22.3441102,91.7840646,1,1,63.0
95771,24.300185,90.3749405,1,1,63.0
37418,24.0047241,90.3194481,1,1,63.0
79980,23.6841227,90.4216586,1,1,63.0
48758,24.2007123,90.4388879,1,1,19.0
86927,24.1573798,90.4259321,1,1,59.0
42744,22.6702621,88.964102,2,2,73.0
98864,23.7295438,90.4221231,2,3,121.0
15042,23.3259751,89.3167102,2,2,73.0
13944,23.2709274,89.2431166,1,1,34.0
5420,23.3429196,89.3326232,1,3,101.0
33913,23.3755599,89.3732748,1,2,93.0
64450,24.2624819,91.3853023,1,1,34.0
100609,23.3439109,89.332034,1,1,27.0
11401,23.3253958,89.3171757,1,1,24.0
44198,24.9187322,91.9546746,1,1,24.0
55795,21.3048072,92.1181342,1,2,79.0
66263,21.3103942,92.0977349,1,1,39.0
11247,21.3074501,92.1129626,1,1,49.0
16084,22.3399943,91.835289,3,3,182.0
20919,23.9005501,90.6834977,1,1,24.0
89875,25.1037855,89.0287402,1,1,29.0
67207,22.3393506,91.8269217,2,2,97.0
33783,24.7650701,92.2252399,1,1,50.0
92788,22.3604139,91.7829929,2,3,297.0
79224,22.3609506,91.7843227,1,4,396.0
4687,24.5234898,92.036008,1,1,99.0
68468,22.3550392,91.7943664,1,5,495.0
27856,23.919135,90.3741229,1,1,99.0
19841,25.811331,89.1467585,1,1,30.0
41782,25.1368599,89.3875139,1,1,59.0
80234,22.4478875,91.8205985,1,9,531.0
62303,23.4084909,89.1353811,1,5,180.0
30100,23.4085859,89.135448,1,9,257.0
4207,23.4089282,89.1350585,1,2,90.0
80685,24.0073822,89.2113776,1,1,30.0
77785,23.1168097,89.3533379,1,1,20.0
84444,23.8471526,90.2574394,1,27,1007.0
20245,22.6621309,92.1689116,1,6,196.0
4733,22.6476178,92.1909336,1,1,30.0
18773,23.8080601,90.3784414,1,1,40.0
82822,23.8057356,90.3801365,1,1,30.0
54934,23.9227053,90.2630175,1,1,14.0
97233,25.239393,89.1289965,1,1,20.0
4871,23.7174046,90.4331917,1,1,19.0
19205,23.1655524,89.4979864,1,1,50.0
91066,23.0714444,89.4454924,1,2,70.0
98928,22.8399279,89.5380828,1,1,29.0
17930,23.7174111,90.3986372,1,1,57.0
20651,23.0337683,89.6096427,1,1,20.0
92011,23.0327133,89.4490567,1,1,30.0
8400,23.0585903,89.4008367,1,1,20.0
992,23.7526875,90.3595901,2,3,458.0
102682,23.2757728,89.2558261,2,4,232.0
8541,23.0294244,89.3977989,1,1,20.0
68722,23.2515434,89.515697,1,1,20.0
43012,23.3996401,89.1365671,1,1,80.0
28176,23.628003,88.8084397,1,1,40.0
68153,22.3662837,91.8176638,1,1,200.0
7995,25.5391477,89.2816564,1,5,180.0
95661,25.5360969,89.2837986,1,2,78.0
3584,25.5362632,89.2840017,2,2,84.0
48675,25.54112,89.2827162,1,2,59.0
48728,25.9207055,89.4444744,1,1,24.0
59391,23.7784527,90.5590265,1,1,14.0
39106,25.5381564,89.2819053,1,1,50.0
43394,22.3771547,91.810616,1,3,72.0
91206,24.7611457,90.4536087,1,3,72.0
97985,22.7086156,90.3507335,1,1,27.0
66298,23.3687097,91.2654226,1,3,72.0
15948,23.2382682,91.1244222,1,1,24.0
102154,24.322141,91.7363997,1,1,24.0
3504,24.029004,90.8680026,1,2,38.0
53403,23.9861263,90.8832663,1,1,19.0
52876,23.1531852,89.2126836,1,2,212.0
1041,23.716255,90.4938334,1,1,106.0
47746,23.7964657,90.3597911,1,1,106.0
28681,23.7992356,90.3588876,1,1,106.0
85835,22.0769775,92.0496348,1,1,106.0
45214,21.4279434,91.9781592,1,1,100.0
30569,23.9295517,90.7217232,1,3,318.0
48090,24.0878817,89.0482662,1,1,106.0
75213,23.7943045,90.3526254,1,1,106.0
58983,24.571978,92.0770402,1,1,43.0
81673,24.1282726,89.0655535,1,1,24.0
30019,22.3328829,91.843587,1,1,59.0
104636,24.1054311,89.0803042,1,1,49.0
40505,22.3278448,91.7968224,1,2,118.0
55557,24.2769857,90.4062068,1,2,128.0
102399,22.4276111,91.7417185,1,1,99.0
33032,23.5609397,89.0249248,2,3,141.0
72523,23.5607065,89.0247941,1,3,54.0
12012,23.5411733,89.1712959,1,3,54.0
66465,23.6823334,88.8129431,1,2,88.0
23567,23.905379,90.2575197,1,1,99.0
55493,22.3507585,91.7918698,1,1,59.0
97687,22.3395957,91.8044515,1,1,59.0
80575,26.0269431,88.4669908,1,1,14.0
95542,24.3943367,91.4079083,2,2,46.0
99814,22.5359153,91.9149844,1,1,63.0
81931,22.5352453,91.9193861,1,1,43.0
40897,22.5306094,92.0660063,1,1,19.0
58883,22.5729045,92.0407045,1,4,76.0
103920,24.3605957,90.3632792,1,1,99.0
68585,22.9461009,91.674083,1,1,99.0
30665,23.6645274,88.6040221,1,1,30.0
65981,25.7177922,88.8179185,1,3,1315.0
91591,23.4210704,91.0512815,1,2,510.0
26087,22.9554269,89.7510825,1,4,1828.0
84535,25.6219106,88.6435602,1,3,1636.0
62861,22.3740744,92.0996601,1,2,365.0
35448,22.6621902,92.1638333,1,1,32.0
997,25.6866309,88.6541959,1,1,560.0
58170,25.7308122,88.6146347,1,2,395.0
87510,24.7650479,90.3845014,1,1,699.0
50433,23.8886388,89.1470835,1,3,1765.0
26559,25.8497517,89.21208,1,3,1295.0
34450,24.2960312,89.8895378,1,3,1804.0
12824,25.957841,89.4085428,1,3,1066.0
26886,21.4270469,91.9795994,1,6,2990.0
62081,24.2760104,90.2267833,1,3,1628.0
49904,24.7284708,88.4241092,1,2,273.0
58887,23.3341885,90.330575,1,1,691.0
34579,22.7194801,89.0859247,1,1,581.0
105104,24.4528561,88.6634149,1,2,1771.0
24226,23.7739655,90.3521521,1,2,1105.0
88220,23.1478957,89.2595772,1,1,706.0
75725,22.7297844,89.8394283,1,1,500.0
103912,23.2570615,89.148421,1,1,300.0
99117,23.9635408,90.6885247,2,2,800.0
8198,23.8929011,89.1146226,1,2,1659.0
100835,25.9754894,89.3632385,1,1,20.0
74537,23.6254553,90.4916804,1,1,19.0
19023,23.5781976,90.143614,1,1,50.0
107492,25.974438,89.3719955,1,1,20.0
88400,23.6254553,90.4916804,1,11,219.0
50607,23.6223427,90.4876854,1,1,19.0
20778,25.9742154,89.3720532,1,1,30.0
25388,25.9487151,89.3468337,1,1,20.0
42048,24.1969886,88.836624,1,5,202.0
61911,22.4528321,91.9488682,1,2,163.0
11517,22.4526532,91.948257,1,3,192.0
12364,22.4592648,91.965338,1,1,64.0
12156,23.5798697,90.786178,1,1,64.0
20151,23.5382,90.71479,1,1,64.0
60307,23.4582996,91.1807725,1,1,57.0
72543,23.6191849,91.1484601,1,8,488.0
35185,23.884404,90.2950265,1,1,99.0
104108,24.0261601,90.274731,1,1,144.0
33024,23.942791,90.2716794,2,2,203.0
92634,23.9006772,90.3259523,1,1,43.0
25736,25.7461326,89.2136806,1,1,59.0
47750,24.0560833,90.9779372,1,1,59.0
40005,22.3144151,91.9309574,1,1,76.0
10237,23.7321827,90.3581534,1,1,76.0
107816,23.7564812,90.4548067,1,1,76.0
47320,23.937007,90.4436495,1,1,99.0
2388,22.3156171,91.7806604,2,6,363.0
36197,22.3069808,91.7920789,1,1,99.0
29515,22.7160408,89.0726119,2,2,302.0
103111,23.793402,90.279437,1,1,23.0
54475,22.2753896,89.2028787,1,1,23.0
8460,22.4351956,89.0394425,1,12,339.0
54619,23.1753028,89.7776681,1,1,44.0
9500,23.7710332,89.645554,1,1,20.0
68836,23.7542995,89.6337672,1,3,64.0
50743,23.7630142,89.6457537,1,1,20.0
21799,23.7404893,89.527857,1,5,107.0
73095,23.7700089,90.3995508,1,3,109.0
107566,22.1183364,90.9314287,1,3,105.0
5794,22.1183364,90.9314287,1,8,579.0
40168,23.7685018,90.3971904,1,1,37.0
89158,25.9134515,89.4611419,1,6,509.0
107576,23.7465423,90.4394847,1,10,938.0
109734,23.7468605,90.4395122,1,2,200.0
67433,23.7487135,90.4403616,1,1,100.0
56744,23.582964,90.7884631,1,1,100.0
21125,23.7461162,90.4382984,1,2,150.0
18842,25.6213124,88.6286901,1,1,100.0
32924,23.7476905,90.3731694,1,1,59.0
88502,25.946979,89.5525219,1,2,103.0
25599,23.6766662,90.4787182,1,1,59.0
28580,25.8696861,89.5101425,1,1,59.0
14336,22.41448,89.0482863,1,1,50.0
64865,23.795215,90.415265,2,2,224.0
79281,23.7866055,90.4122767,1,1,59.0
84152,23.7863188,90.4121465,1,1,59.0
85685,22.3498963,89.2020459,1,1,100.0
61735,23.76362,90.3911034,1,1,24.0
74367,23.7397366,90.4113897,1,12,851.0
83105,23.7402637,90.4107494,1,1,99.0
27284,25.7537759,89.2510758,1,1,99.0
6223,25.7738274,89.3055613,1,2,198.0
48369,23.852931,90.6698624,1,2,100.0
95119,23.904868,90.3824378,1,2,100.0
31083,22.8825495,91.2001772,1,1,24.0
63108,24.8686117,89.3317821,1,2,77.0
56005,25.1298363,91.3467781,1,1,100.0
39990,23.1991087,89.1702445,1,1,90.0
28424,25.9270381,88.864548,1,1,100.0
49302,23.9318698,90.3811965,1,1,95.0
33701,24.0311901,88.9085308,1,1,100.0
5949,23.9965825,90.3161376,1,1,90.0
10292,22.6166364,90.2385089,1,1,100.0
14953,23.8876933,89.9941305,1,1,90.0
9914,25.6399397,88.6260952,1,1,100.0
7245,25.4038588,88.9763395,1,1,100.0
14980,23.964557,91.1150505,1,1,100.0
81549,23.7498263,90.406047,1,1,100.0
89694,22.4529492,89.0352281,1,1,100.0
2042,24.4528828,89.7067197,1,1,100.0
86327,22.3633114,90.3455404,1,1,100.0
100590,23.4329736,88.9909555,1,1,100.0
95303,22.6832171,89.7662509,1,1,100.0
41392,23.7456381,91.1450986,1,1,100.0
27324,26.0497163,88.4670249,1,1,100.0
44016,25.298439,88.9926104,1,1,100.0
24351,23.4120195,89.0170666,1,1,90.0
32790,22.4012702,91.8263632,1,1,100.0
47669,23.5708623,89.6181689,1,1,90.0
47054,23.0712011,90.2111788,1,1,40.0
102848,24.3644661,88.6082663,1,1,90.0
6249,23.8234533,90.3727817,1,1,100.0
22888,23.8644026,90.4005487,1,1,90.0
95489,21.9802321,90.2219747,1,1,100.0
26358,25.673074,89.0543756,1,3,192.0
47392,23.9769777,90.3739902,1,1,64.0
14194,25.6867808,89.0762523,1,1,64.0
81501,22.3614739,91.7811185,1,6,354.0
40463,23.1900473,89.2145199,1,42,1346.0
93512,24.8798339,92.2072884,1,1,150.0
72453,23.7947665,90.4295672,1,4,130.0
9695,23.7569683,90.407426,1,1,29.0
101814,25.6360952,88.5507913,1,1,30.0
84709,24.9643112,91.8685735,1,1,399.0
51896,23.7634401,90.4311673,1,2,90.0
50959,23.7546568,90.4124176,1,1,30.0
12309,23.814065,90.4151301,1,1,25.0
81732,25.6745346,88.5684333,1,1,50.0
3302,23.7700263,90.3996986,1,1,200.0
55899,24.3668872,88.5667533,1,14,1541.0
104562,24.3679012,88.5800168,1,1,30.0
46000,22.3376165,91.7937471,1,1,50.0
46134,22.3351781,91.7923229,2,6,224.0
36869,22.6015434,91.6401088,1,1,9.0
64725,23.9361527,90.3704716,1,1,59.0
98368,23.6134947,90.5096873,1,1,24.0
31131,23.9368862,90.2595103,1,1,99.0
9,22.3963442,90.8133903,1,2,76.0
21110,22.6257761,90.6616479,1,1,29.0
37810,23.7595735,90.3437897,1,1,30.0
64064,22.3176069,91.8411298,1,3,67.0
83718,22.3185754,91.838652,1,2,67.0
25910,23.7078602,90.4389347,2,2,69.0
9057,22.3179828,91.840825,1,5,165.0
31479,23.7074732,90.4386891,1,1,64.0
87136,22.3134141,91.8366321,1,2,19.0
11495,22.3631418,91.8464896,1,1,39.0
71760,22.3608656,91.8448373,1,3,117.0
55620,22.3667151,91.8633731,1,1,39.0
52125,24.1609963,90.4250378,1,3,52.0
88331,22.5128424,91.4388989,1,1,14.0
90043,22.4997324,91.4817241,1,1,14.0
80168,22.5370389,91.4774788,1,1,14.0
45707,23.7621199,89.6391391,1,8,500.0
59120,23.7552396,89.638845,1,2,159.0
14887,23.7548612,89.6360503,1,1,69.0
32111,22.3422119,91.7794318,1,2,45.0
218,22.5022138,91.4472447,1,2,114.0
57178,22.4959177,91.443318,1,1,40.0
60994,23.7621134,89.6363445,1,2,144.0
99857,23.850915,90.2662744,1,1,35.0
9031,21.7715867,92.2231483,1,1,29.0
106721,23.7183872,90.408779,1,1,52.0
109665,23.7166326,90.3835771,1,2,98.0
52309,22.4727655,91.7231889,1,1,49.0
72797,22.2985085,91.8904808,1,1,49.0
29848,22.368159,91.8299017,1,3,60.0
62308,22.368115,91.826449,1,9,183.0
53463,25.8700561,89.5103684,1,1,20.0
4903,22.8100788,91.6980817,1,1,76.0
29250,23.7870075,90.2668601,2,2,99.0
11166,23.7441228,90.4232405,1,9,348.0
108929,24.5376439,89.6157494,1,2,39.0
37299,26.3478894,89.0195593,1,2,190.0
95100,26.3463854,89.0228025,1,11,545.0
104722,22.337617,91.8499709,1,11,240.0
83922,22.3398579,91.8480833,1,6,140.0
58572,25.3134426,89.6135397,1,1,29.0
24951,25.2752639,89.5785463,1,3,97.0
